PublishedAt,ChannelId,Title,Description,Thumbnails,ChannelTitle,LiveBroadcastContent,PublishTime,VideoID,URL,Duration,ViewCount,LikeCount,DislikeCount,CommentCount,predicted_classification,Query
2022-07-29T14:00:07Z,UCz_0Ge0qwMO_AAJpi2th40Q,Shopify President on Building the World’s #1 Ecommerce Platform | Harley Finkelstein,"Harley Finkelstein is an entrepreneur, lawyer, and president of Shopify. Harley was store #137 when he started on Shopify as a merchant in 2009. After law school, he joined the team at Shopify and helped build it into the world’s #1 ecommerce platform. In 2021, the Shopify ecosystem generated $440B in economic value. For Harley, the success of Shopify all comes down to a belief that entrepreneurship is the greatest equalizer on the planet. 

Listen to Nathan and Harley discuss: 
- Starting his first business at 17 
- How he supported his family by selling t-shirts 
- Why he went to law school to be a better entrepreneur
- Meeting Tobias Lütke at a coffee shop in Ottawa 
- The early days of Shopify and the Build a Business Competition
- Why he started a tea business on Shopify store in 2021
- Why he looks for obsessiveness when angel investing in companies 
- The importance of self-awareness as an entrepreneur
And much more ecommerce wisdom… 

✅ Introducing Foundr+, the only membership you need to build your business. With Foundr+, you'll get access to: world-class instructors, proven frameworks & a likeminded community. Signup now: https://foundr.com/foundrplusyt

✅ Today's guest started EXACTLY where you are. It's time to start building the business of YOUR dreams. Get FREE, actionable advice from legitimate founders on starting and growing ANY Business... https://foundr.com/free-training/?sl=youtube_free_freetraininginterview
___________________________________________________________
#FOUNDR #FOUNDRSTORIES
__________________________________________________________
👉 Follow Foundr Online Here:
YouTube: http://bit.ly/2uyvzdt
Website: http://www.foundr.com
Instagram: https://www.instagram.com/foundr/
Facebook: http://www.facebook.com/foundr
Twitter: http://www.twitter.com/foundr
LinkedIn: https://www.linkedin.com/company/foundr/
Podcast: http://www.foundr.com/podcast
Magazine: http://www.foundr.com/magazine
_________________________________________________________
Sign up now... https://foundr.com/free-training/?sl=youtube_free_freetraininginterview",https://i.ytimg.com/vi/Fa1itaD_8aY/default.jpg,Foundr Stories,none,,Fa1itaD_8aY,https://www.youtube.com/watch?v=Fa1itaD_8aY,44.13333333333333,2536,106,0,14,0.0,tobi lutke
2022-05-20T20:58:28Z,UCwWeR7z1tDD-SFkWjQrUrQA,Climate Solutions on the Horizon,"Nili Gilbert ’03, vice chairwoman of Carbon Direct; Julie Gosalvez, CMO of Climeworks; and Ryan Orbuch, partner at Lowercarbon Capital, discussed climate solutions on the horizon at the 2022 Climate Business and Investment Conference. This session was moderated by visiting associate professor Gernot Wagner.",https://i.ytimg.com/vi/Lu4x3ATavJk/default.jpg,Columbia Business School,none,,Lu4x3ATavJk,https://www.youtube.com/watch?v=Lu4x3ATavJk,43.916666666666664,2429,4,0,0,0.0,tobi lutke
2019-06-27T13:23:51Z,UCcYsEEKJtpxoO9T-keJZrEw,Leveraging Shopify in Regulated Markets (Shopify Unite Track Session 2019),"In this panel conversation, Shopify Partners discuss what it was like seeing a new industry come into existence: cannabis and other regulated industries. Like any large opportunity, Shopify looked to its partner ecosystem to help approach it. Our panelists discuss the opportunity that came with it and share best practices to navigate complex regulatory landscapes. You will walk away with new ideas and inspiration on how to capitalize on cannabis. Panelists include Chris Long, Head of Accounts at Pixel Union, Melissa Pegus, Head of Revenue at Diff, and Hossein Maleki, Founder at Satel Creative. Moderated by Ian Dyck, Partnerships Manager at Shopify.",https://i.ytimg.com/vi/gauco9oQ5e8/default.jpg,ShopifyDevs,none,,gauco9oQ5e8,https://www.youtube.com/watch?v=gauco9oQ5e8,43.9,458,4,0,1,0.0,tobi lutke
2018-12-28T09:40:39Z,UCsxcigDaCRWijiQ1GY-PO8w,Interview mit Jürgen Lütke-Wenning zu Taiji/Qigong nach der OSFLOW-Methode vom 22.9.2018,,https://i.ytimg.com/vi/9A-gNkYPFZY/default.jpg,Osflow-Methode,none,,9A-gNkYPFZY,https://www.youtube.com/watch?v=9A-gNkYPFZY,43.3,614,13,0,0,0.0,tobi lutke
2023-10-26T05:08:47Z,UCESLZhusAkFfsNsApnjF_Cg,"All-In Summit: Stephen Wolfram on computation, AI, and the nature of the universe","This talk was recorded live at the All-In Summit 2023 at Royce Hall on UCLA's campus in Los Angeles. 

(0:00) Dave welcomes Stephen Wolfram to All-In Summit ‘23! 
(2:37) Computational irreducibility
(4:58) The paradox of simple heuristics
(6:49) AI
(8:57) Cellular automata
(14:10) Limitations of AI
(18:13) Syntax, logic, LLMs and other high-potential AI realms
(23:57) Generative AI and interconcept space
(26:20) The nature of the universe
(29:54) Electrons – size, topology and structure
(31:18) Time, spacetime, gravity and the boundaries of human observers
(36:53) Persistence and other elements of consciousness humans take for granted
(38:09) The concept of the ruliad 
(41:33) Joy

Follow Stephen:
https://twitter.com/stephen_wolfram

Follow the besties: 
https://twitter.com/chamath 
https://linktr.ee/calacanis 
https://twitter.com/DavidSacks 
https://twitter.com/friedberg 

Follow the pod:
 https://twitter.com/theallinpod https://linktr.ee/allinpodcast 

Intro Music Credit:
https://rb.gy/tppkzl https://twitter.com/yung_spielburg 

Intro Video Credit:
https://twitter.com/TheZachEffect 
 
Relevant links:
https://www.stephenwolfram.com/
https://www.wolframalpha.com/
https://www.wolframphysics.org/
https://www.wolframscience.com/",https://i.ytimg.com/vi/2cQmQIYNI5M/default.jpg,All-In Podcast,none,,2cQmQIYNI5M,https://www.youtube.com/watch?v=2cQmQIYNI5M,43.083333333333336,103791,2530,0,205,0.0,tobi lutke
2023-12-15T22:31:12Z,UCofTOFX4QuhT8OY-3-fFRFw,Crypto Conversations | The future of the digital economy with Brian Armstrong & Tobi Lütke,"As part of our Crypto Conversations event in Toronto-CA, hear directly from Brian Armstrong, our CEO, and Tobi Lütke, Coinbase board member and CEO of Shopify, as they explore the future of the digital economy in Canada.

At Coinbase, our mission is to create an open financial system for the world.

✅ Subscribe to our channel here: https://www.youtube.com/channel/UCofTOFX4QuhT8OY-3-fFRFw/?sub_confirmation=1

► To own a piece of the future visit Coinbase: https://coinbase.com
► Follow us on Twitter: https://twitter.com/coinbase
► Like us on Facebook: https://www.facebook.com/coinbase/
► Find us on Instagram: https://www.instagram.com/coinbase/

#coinbase #Cryptocurrency #Blockchain #CoinbaseExchange #CoinbaseApp #OpenFinancialSystem  #CryptoForAll

__

This content is being provided to you for informational purposes only. Nothing discussed in this video is intended to be investment advice. This content, and any information contained therein, does not constitute a recommendation by Coinbase to buy, sell or hold any security, financial product or instrument referenced in the content.",https://i.ytimg.com/vi/hG9v1rgdT48/default.jpg,Coinbase,none,,hG9v1rgdT48,https://www.youtube.com/watch?v=hG9v1rgdT48,42.85,12717,311,0,0,0.0,tobi lutke
2018-02-26T10:41:03Z,UCd4AKvuhkDtvA9fa8a7BaQg,The Slack Founding Story - Interview with Co-Founder Cal Henderson on pivoting to succeed,"Slack wasn’t founded as Slack, also Flickr wasn’t. Everything started with a game to make better connections via the internet and both companies were founded because of failure.

Because Cal Henderson and his Co-Founders couldn’t make the game itself a success they thought about a better idea and business model. They founded Flickr and Slack, one after another with a few years in between.

In the interview, Cal tells us more about the details how Slack and Flickr were founded and also which kind of impact the team had. He talked about establishing a certain culture in the company while scaling up to 1000 employees and also where he sees the emerging markets in the future.

How will AI help to improve Slack?
What will Blockchain do for the world?
Is AR / VR relevant in the next few years?

Those are some of the questions that we focus on in the interview. Definitely worth listening!",https://i.ytimg.com/vi/-uFzKulMnnU/default.jpg,Unicorn Bakery by Fabian Tausch,none,,-uFzKulMnnU,https://www.youtube.com/watch?v=-uFzKulMnnU,42.81666666666667,158,2,0,0,0.0,tobi lutke
2022-07-27T21:25:07Z,UC52tto4r7__HD7gACML3NwA,"Conversation on Leadership, Self Development, and Entrepreneurship","Conversation on Leadership, Self Development, and Entrepreneurship between Yousef & Alwyn

To know more about Think Forward Writing & Mentorship programs, visit: Letsthinkforward.net

Follow Yousef on Instagram
@YousefAlQanai    
Writer, CEO / Founder of Forward Group

Follow Alwyn on Instagram
@AlwynThomas
International Speaker, CEO of Downpour co",https://i.ytimg.com/vi/QZtTRwNI-yE/default.jpg,ForwardLive,none,,QZtTRwNI-yE,https://www.youtube.com/watch?v=QZtTRwNI-yE,42.45,166,9,0,0,0.0,tobi lutke
2021-02-04T17:52:32Z,UCJnS2EsPfv46u1JR8cnD0NA,Strava Founders On Building A Fitness-Based Community | How I Built This with Guy Raz | NPR,"The host of NPR's How I Built This podcast – Guy Raz – interviewed the founders of Strava as part of the How I Built Resilience series.

Strava is a fitness tracking app, but it's also a place where users come together and form their own communities. What does the future look like for this brand? What's top of mind for Mark and Michael? Hear them get into it.

For more interviews with entrepreneurs and founders, go to npr.org/howibuiltthis

Follow How I Built This:
• Listen to How I Built This: npr.org/howibuiltthis
• Twitter: https://twitter.com/HowIBuiltThis
• Facebook: https://www.facebook.com/howibuiltthis
------------------------------------------------------

Follow NPR elsewhere, too:
• Twitter: https://twitter.com/npr
• Facebook: https://www.facebook.com/NPR
• Instagram: https://www.instagram.com/npr/
• Tumblr: http://npr.tumblr.com/
• Snapchat: https://www.snapchat.com/add/npr

ABOUT NPR
NPR connects to audiences on the air, on demand, online, and in person. More than 26 million radio listeners tune in to NPR stations each week and more than 36 million unique visitors access NPR.org each month making NPR one of the most trusted sources of news and insights on life and the arts. NPR is also the leading publisher of podcasts, with 36 original shows and an average of 4 million listeners per week. NPR shares compelling stories, audio and photos with millions of social media users on Facebook, Twitter, Instagram, Pinterest, YouTube and Snapchat; NPR News and NPR One apps, online streaming, podcasts, iTunes radio and connected car dashboards help meet audiences where they are. NPR's live events bring to the stage two-way conversations between NPR hosts and the audience in collaboration with the public radio Member Station community. This robust access to public service journalism makes NPR an indispensable resource in the media landscape.",https://i.ytimg.com/vi/RvqWDah1JNc/default.jpg,NPR,none,,RvqWDah1JNc,https://www.youtube.com/watch?v=RvqWDah1JNc,42.416666666666664,6683,72,0,10,0.0,tobi lutke
2021-01-07T06:46:15Z,UCuIUGmbCDklkDCDm-cQqv2g,You Need A Budget & Todoist CEO Fireside Chat,"Recording of Jesse's interview on ToDoist's Office Hours, 📝 where Jesse & Amir sit down to chat about a variety of topics; ranging from scaling SaaS startups to productivity, financial advice, and remote work. Thank you to Becky Kane, Writer & Content Marketer at Doist (and YNAB enthusiast!), for hosting!

+ 3 Habits of Successful Budgeters And How to Make Them Stick:
https://www.youneedabudget.com/3-habits-of-successful-budgeters

+ How to Organize Your Finances & Pay Off Debt in 2021:
https://blog.doist.com/organize-your-finances/

+ Organize Your Finances Template:
https://todoist.com/templates/2021-goals/budgeting?utm_source=ynab&utm_medium=guest_post&utm_campaign=ynab_partnership_2020


Sign up for a free trial! - https://www.youneedabudget.com/

Check out our book! - https://www.youneedabudget.com/ynab-the-book/

__________

Sign up for YNAB’s weekly email newsletter with the week’s best budgeting wisdom and inspiration!
https://www.youneedabudget.com/weekly-roundup/

__________

Come say, ""Hi!"" on social:
Facebook: http://facebook.com/iynab
Instagram: https://www.instagram.com/youneedabudget
Twitter: http://twitter.com/ynab

Listen to The You Need a Budget PODCAST here: https://www.youneedabudget.com/podcasts/

And read our BLOG here:
https://www.youneedabudget.com/blog/

#budgeting #youneedabudget #ynab",https://i.ytimg.com/vi/skrvvG3k4i4/default.jpg,YNAB,none,,skrvvG3k4i4,https://www.youtube.com/watch?v=skrvvG3k4i4,42.31666666666667,4665,110,0,5,0.0,tobi lutke
2021-08-09T14:00:16Z,UCsCDb4ra5i5ZCfC4SprEEAQ,Nick Shaw Interview | Fit For Success | CEO Renaissance Periodization | Bestbookbits Podcast,"Nick Shaw Interview | Fit For Success | CEO Renaissance Periodization | Bestbookbits Podcast

https://renaissanceperiodization.com/team-member/nick-shaw
https://www.instagram.com/nick.shaw.rp/?hl=en
https://www.amazon.com.au/Fit-Success-Lessons-Achievement-Leading/dp/B08TQFWZ1Q/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=&sr=
--------------------------------------------------

👉 HIRE ME FOR COACHING & MENTORING
https://go.bestbookbits.com/mentoring

👉 GET A COPY OF MY NEW BOOK HERE
https://www.xlibris.com/en/bookstore/bookdetails/806947-success-in-50-steps

👉 DOWNLOAD 150 SUMMARIES BELOW 
https://go.bestbookbits.com/150

👉 DOWNLOAD MY COURSE
https://go.bestbookbits.com/coaching

--------------------------------------------------

-----Subscribe to our BestBookBits Channel For more Videos-----
https://www.youtube.com/bestbookbits/?sub_confirmation=1

-----WHERE TO FOLLOW US-----
Website: https://bestbookbits.com
Instagram: https://www.instagram.com/bestbookbits
Spotify: https://open.spotify.com/show/0q8OW3dNrLISzyRSEovTBy
Facebook: https://www.facebook.com/michaelbestbookbits
Book Club: https://bestbookbits.com/bookclub/
Mailing List: https://mailchi.mp/d1dfc1907cdb/bestbookbits

-----Watch More BestBookBits Channel Videos-----

The Secret | Rhonda Byrne | Book Summary
https://youtu.be/zy0LQIPvSzU

No Excuses | Brian Tracy | Book Summary
https://youtu.be/KZ56Oh1_H-M

Unlimited Power | Tony Robbins | Book Summary
https://youtu.be/Ees6TPCNIjE

Maximum Achievement | Brian Tracy | Book Summary
https://youtu.be/87aYeCXrKm0

Value Investing | From Graham to Buffett and Beyond | Book Summary
https://youtu.be/RFv6F64IM1E

--------------------------------------------------

🤲 BESTBOOKBITS ON PATREON
https://www.patreon.com/bestbookbits

--------------------------------------------------

#bestbookbits #nickshaw #booksummary #fitforsuccess #audiobook #interview #rpstrength",https://i.ytimg.com/vi/uonk_VXiX4I/default.jpg,bestbookbits,none,,uonk_VXiX4I,https://www.youtube.com/watch?v=uonk_VXiX4I,42.2,327,12,0,7,0.0,tobi lutke
2023-09-17T20:02:29Z,UCESLZhusAkFfsNsApnjF_Cg,All-In Summit: Ray Dalio on the rise and fall of nations and the changing world order,"This talk was recorded live at the All-In Summit 2023 at Royce Hall on UCLA's campus in Los Angeles. 

(0:00) Besties welcome Ray Dalio to AIS! 
(2:30) Debt, economic policy, war and peace, catastrophic events, and the decline of empires
(11:00) China, Plato, autocracies, and the changing world order
(17:30) Ray’s assessment of China’s assessment of the “big storm rising” 
(23:20) “Radical disorder” over the next five years
(30:36) Is America a late-stage empire – and is decline inevitable? 
(33:59) Reform, climate change, education, and the opportunity gap
(36:40) “A strong middle,” bipartisanship, and a Manhattan Project-style structural engineering project
(38:57) JCal’s call to action: President Dalio in the arena?

Follow Ray:
https://twitter.com/RayDalio

Follow the besties: 
https://twitter.com/chamath
https://linktr.ee/calacanis
https://twitter.com/DavidSacks
https://twitter.com/friedberg

Follow the pod:
https://twitter.com/theallinpod
https://linktr.ee/allinpodcast

Intro Music Credit:
https://rb.gy/tppkzl
https://twitter.com/yung_spielburg

Intro Video Credit:
https://twitter.com/TheZachEffect

Relevant links:
https://www.youtube.com/watch?v=BB2r_eOjsPw
https://www.economicprinciples.org/
https://www.principles.com/",https://i.ytimg.com/vi/7TGJRzRSzL4/default.jpg,All-In Podcast,none,,7TGJRzRSzL4,https://www.youtube.com/watch?v=7TGJRzRSzL4,42.083333333333336,716355,12780,0,882,0.0,tobi lutke
2015-07-13T23:13:40Z,UCwfo-662xVQjkqyGkhU7HfQ,Fireside Chat w/ President of Vector Media Group (BTGNY #8),"The purpose of the event is to engage business and technology leaders of Greater New York to discuss their management and technology best practices and opportunities.

http://www.meetup.com/btgnewyork/events/222036589/",https://i.ytimg.com/vi/WPxYkFQcCIA/default.jpg,Business & Technology of Greater New York,none,,WPxYkFQcCIA,https://www.youtube.com/watch?v=WPxYkFQcCIA,41.6,286,2,0,0,0.0,tobi lutke
2021-03-25T12:05:07Z,UCA-mWX9CvCTVFWRMb9bKc9w,The Driving Force of a Startup's Success with Aydin Mirzaee @ Fellow.app - Escape Velocity Show #50,"▸▸ How to Build a Business You Don’t Grow to Hate: https://www.youtube.com/watch?v=7PDn091o6_E&list=UULFA-mWX9CvCTVFWRMb9bKc9w&index=6

▸▸ Get My New Book (Buy Back Your Time): https://bit.ly/3pCTG78

Want to know the driving force that scales a SaaS business idea? In this video, I interview Aydin Mirzaee, CEO and co-founder of Fellow.app, about the driving force of a startup’s success and how building a talented team will get you there.

Instagram: @danmartell
Twitter: @danmartell",https://i.ytimg.com/vi/MLMoTK6x_cE/default.jpg,Dan Martell,none,,MLMoTK6x_cE,https://www.youtube.com/watch?v=MLMoTK6x_cE,41.483333333333334,73782,31,0,4,0.0,tobi lutke
2018-09-24T11:30:00Z,UCJY31yC_KcQiuoZAlEqMT4A,Selects Edition – How to Double Your Revenue with Serial Entrepreneur Jason Cohen,"Jason has had 4 businesses that were all a million or more in revenue. He gives hardcore advice and tactics to get you more revenue, AND tells us how to know if we have a great business idea.

His newest startup is WPEngine (my hosting company that I LOVE!) and he describes in detail how he knew that this would be a million dollar plus business before he started.

https://eventualmillionaire.com/jason-cohen/

Thanks so much for watching!",https://i.ytimg.com/vi/QzmlZ7-fpGE/default.jpg,Jaime Masters,none,,QzmlZ7-fpGE,https://www.youtube.com/watch?v=QzmlZ7-fpGE,41.083333333333336,325,13,0,3,0.0,tobi lutke
2016-12-23T23:57:09Z,UCxna4wvmPn1w-A7NYkdy2gw,How I Built This Episode 07: Dermalogica: Jane Wurwand,"Episode Info
Jane Wurwand moved to Los Angeles with a suitcase and a beauty school diploma. She started what would become Dermalogica, an international beauty empire that set the standard for skin care.",https://i.ytimg.com/vi/1XCK2rf986M/default.jpg,How I Built This Podcasts,none,,1XCK2rf986M,https://www.youtube.com/watch?v=1XCK2rf986M,40.5,3041,39,0,3,0.0,tobi lutke
2020-01-06T16:31:47Z,UCbonrAHrxSXtVcdJRgOHcBA,Generating Traffic & Revenue in 2020 | Unofficial Shopify Podcast ep.274,"In this Listener Q&A episode, we talk:

• Post-purchase email marketing
• Content strategies when you can't run ads
• Migrating sales from Amazon to Shopify

✄- - - - - - - - - - - - - - - - - - -

“How is an entrepreneur like me supposed to scale my store?”

Find out:

Subscribe to Ethercycle for more videos:
http://bit.ly/2tUjEp5

Subscribe to The Unofficial Shopify Podcast:
https://link.chtbl.com/tusp

Join our Facebook Group:
https://www.facebook.com/groups/UnofficialShopifyPodcast/

Get Kurt's newsletter: 
https://kurtelster.com/

Follow Kurt on Twitter:
https://twitter.com/kurtinc
(Any account claiming to be me is someone else.) 

Sell more stuff with my Shopify-exclusive apps:
https://apps.shopify.com/partners/ethercycle

Send socks, swag, or love notes to:
Kurt Elster
4905 Old Orchard Center
Suite 512
Skokie, IL 60077

Want to contact Kurt? Here's how–

Request a paid call: https://clarity.fm/kurtelster/precall?c=t
Apply to be a client: https://ethercycle.com/onboarding/application/
Email my assistant: julie@ethercycle.com
Request an interview: https://kurtelster.com/press/",https://i.ytimg.com/vi/AHgPSbQdRlU/default.jpg,ethercycle,none,,AHgPSbQdRlU,https://www.youtube.com/watch?v=AHgPSbQdRlU,40.4,628,17,0,2,0.0,tobi lutke
2019-03-21T01:16:49Z,UCF2v8v8te3_u4xhIQ8tGy1g,"An Interview with Tim Ferriss: On Marketing, Growing an Idea, and More","I love Tim Ferriss.

Tim is one of my oldest friends — and someone I'm super grateful to have in my life.

When Tim was launching a recent book, I wanted to ask him some tough questions:

1) Why does Tim stand out?
2) What advice would you give someone growing a business?
3) Free or ultra-premium?

Tim shared 14 of his biggest lessons with me... and now I'm sharing them with you.

Watch this video to hear my conversation with Tim — and his biggest advice on marketing, business, and more.

Get more learnings from Tim Ferriss: https://bit.ly/2uklVrk

SUBSCRIBE for more interviews with the world's best entrepreneurs: https://www.youtube.com/channel/UCF2v8v8te3_u4xhIQ8tGy1g?sub_confirmation=1",https://i.ytimg.com/vi/ImXytZbU-AI/default.jpg,Noah Kagan,none,,ImXytZbU-AI,https://www.youtube.com/watch?v=ImXytZbU-AI,40.233333333333334,6564,119,0,21,0.0,tobi lutke
2013-10-03T00:22:30Z,UCkkhmBWfS7pILYIk0izkc3A,Cloudability makes it simple to track your cloud spending,"How much money are you spending on the cloud? At first glance, you might not ordinarily lump Amazon Web Services, Dropbox, Box, analytics trackers and more into one bucket on your balance sheet. Enter Cloudability, which not only tracks a whole range of cloud-based services in a simple digest, but shows you where you're wasting money for your business, underutilizing certain features. Mat Ellis started Cloudability as a freelance project between gigs, as a weekly email: here's what you on spent on the cloud, and how it was allocated. Now you can use the dashboard to dig deep into daily fluctuations. Jason talked to Mat at TechStars Foundercon and called him ""the Ricky Gervais of startups.""

Never miss an episode! Subscribe in iTunes: Audio (http://bit.ly/TwiStA) || Video (http://bit.ly/TwiStV)

Show Mat some love!

http://twitter.com/cloudability
http://twitter.com/matellis

==============

Thanks to our sponsors. Show your support for the show by thanking them on Twitter! http://clicktotweet.com/dI74e

Squarespace has all the tools you need to make exceptional-looking web sites. For a free month's trial, go to squarespace.com and check out with the offer code TWIST10.

And to New Relic. A powerfully simple way to monitor your web & mobile applications. Visit newrelic.com/twist to get your free account AND your free This Week in Startups t-shirt.

==============

Follow on Twitter:

http://twitter.com/jason
http://twitter.com/twiStartups

LAUNCH:
Launch Ticker: http://launch.co 
Launch Events (Festival, Hackathon): http://events.launch.co

Special thanks to the members of the TWiST Backchannel Program!",https://i.ytimg.com/vi/LBdOX7mamt0/default.jpg,This Week in Startups,none,,LBdOX7mamt0,https://www.youtube.com/watch?v=LBdOX7mamt0,39.95,2260,26,0,6,0.0,tobi lutke
2019-06-24T17:42:14Z,UCcYsEEKJtpxoO9T-keJZrEw,AMA with Tobi Lütke (Shopify Unite 2019),"How has Tobi dealt with the evolution of his role from coder and snowboard salesman, to CEO of Shopify? What really happened between MailChimp and Shopify? What does Tobi predict the future of commerce will look like? These are some of the answers you'll hear in this AMA with Tobi Lütke, CEO at Shopify, hosted by Cara Hogan, Content Strategist at Zaius.

--------------------------------

Subscribe to our channel for more videos about developing and designing ecommerce stores, apps, and themes with Shopify » http://bit.ly/ShopifyPartnersYouTube

Subscribe to our blog for daily articles on Shopify theme and app development, as well as advice for starting a web design agency » http://bit.ly/ShopifyPartnersWebBlog

Connect with us on:
• Facebook » http://bit.ly/ShopifyPartnersFacebook
• Twitter » http://bit.ly/ShopifyPartnersTwitter
• Instagram » http://bit.ly/ShopifyPartnerInstagram

Looking to build an online store for your clients? 
Become a Shopify Partner and earn recurring income for each client store you build » http://bit.ly/BecomeAShopifyPartners 

Launch your own online store by visiting Shopify and starting your free trial » http://bit.ly/VisitShopify",https://i.ytimg.com/vi/spumKePGEiU/default.jpg,ShopifyDevs,none,,spumKePGEiU,https://www.youtube.com/watch?v=spumKePGEiU,39.53333333333333,4510,49,0,2,0.0,tobi lutke
2021-08-11T12:16:53Z,UCJnS2EsPfv46u1JR8cnD0NA,Gary Vaynerchuk Talks Content Marketing and Finding Your Niche | How I Built This with Guy Raz | NPR,"Venture capitalist and entrepreneur Gary Vaynerchuk digs deep into the world of content marketing in this interview with Guy Raz. With tips on finding your niche, auditing your schedule to make time for content creation, and using curiosity as a motivator, this is a dialogue that you don’t want to miss.

Recorded on May 24, 2021 at the How I Built This Summit (at Home)

------------------------------------------------------

Follow NPR elsewhere, too:
• Instagram: https://www.instagram.com/npr/
• Twitter: https://twitter.com/npr
• Facebook: https://www.facebook.com/NPR",https://i.ytimg.com/vi/Bv-1yKG5Yrw/default.jpg,NPR,none,,Bv-1yKG5Yrw,https://www.youtube.com/watch?v=Bv-1yKG5Yrw,38.95,8647,105,0,6,0.0,tobi lutke
2020-04-28T19:32:05Z,UCctXZhXmG-kf3tlIXgVZUlw,Coffee & Commerce Episode 2: GaryVee & Moiz Ali,Super excited for you to join us on another episode of Coffee & Commerce! Today’s episode will be with the one and only Moiz Ali!,https://i.ytimg.com/vi/tz1L1PTkbZM/default.jpg,GaryVee,none,,tz1L1PTkbZM,https://www.youtube.com/watch?v=tz1L1PTkbZM,38.88333333333333,32304,845,0,104,0.0,tobi lutke
2022-08-09T14:38:25Z,UCdDWGuTxkvpmD6tcZP2Gh9g,Surprising Jobs Numbers and Shopify CEO Tobi Lutke,"This podcast originally aired on 6/5/2020.

Investors react to surprising employment numbers. Zoom Video connects with its latest earnings and doubles revenue guidance. Slack sells off. And DocuSign delivers. Motley Fool analysts Ron Gross and Jason Moser discuss those stories and weigh in on the latest from Dick’s Sporting Goods, eBay, and Levi Strauss. And Ron and Jason share two stocks on their radar: Target and FLIR Systems. Plus, Motley Fool CEO Tom Gardner talks with Shopify CEO Tobi Lutke about the business of Shopify, the value of diversity, and the future of work.",https://i.ytimg.com/vi/QylBGl9QQIo/default.jpg,Motley Fool Podcasts,none,,QylBGl9QQIo,https://www.youtube.com/watch?v=QylBGl9QQIo,38.7,23,0,0,0,1.0,tobi lutke
2023-08-30T10:00:38Z,UCSI7h9hydQ40K5MJHnCrQvw,No Priors Ep. 30 | With Vercel CEO Guillermo Rauch,"Everything digital is increasingly intermediated through web user experiences, and now AI development can be frontend-first, too. Just ask Guillermo Rauch, the founder and CEO of Vercel, the company behind Next.js. In this episode of No Priors, hosts Sarah Guo and Elad Gil speak to Guillermo about their AI SDK and AI templates, and why Vercel is focused on making it easy for every frontend engineer to build with AI. They also discuss what applications Guillermo's most excited about, how to prepare for the world of bots, whether the winds are changing in web architectures, and why he believes in the AI-fueled 100X engineer.
Prior to Vercel, Guillermo co-founded several startups and created the JavaScript library, Socket.io, which allows for real-time bi-directional communication between web clients and servers.

00:00 - Vercel's AI Strategy and Future Plans
11:20 - AI Frameworks, Observability, and Bot Mitigation
19:27 - Crawling the Web and Architecture Changes
27:28 - AI's Impact on Web Personalization",https://i.ytimg.com/vi/gxTYx1nVGG8/default.jpg,"No Priors: AI, Machine Learning, Tech, & Startups",none,,gxTYx1nVGG8,https://www.youtube.com/watch?v=gxTYx1nVGG8,38.21666666666667,2590,79,0,5,0.0,tobi lutke
